IRIS;Libellé de l'IRIS;Code INSEE de la commune;Libellé de la commune;Part des ménages fiscaux imposés (%);Taux de bas revenus déclarés au seuil de 60 % (%);1er quartile(€);Mediane(€);3e quartile(€);Écart interquartile rapporté à la médiane;1er décile (€);2e décile (€);3e décile (€);4e décile (€);6e décile (€);7e décile (€);8e décile (€);9e décile (€);Rapport interdécile D9/D1;S80/S20;Indice de Gini;Part des revenus d'activités salariées (%);Part des indemnités de chômage (%);Part des revenus d'activités non salariées (%);Part des pensions, retraites et rentes (%);Part des autres revenus (%);Geo Shape;Geo Point 2d;Nom du département;Code de la région;Code du département;region;Population des ménages;Population par décile;code_reg;code_dep
974110501;Les Camelias;97411;Saint-Denis;30.1464254953;57.1799147675;3816.0;10648.0;18490.0;1.37809917355;0.0;2146.0;5196.0;7892.0;12996.0;16484.0;20878.0;28286.0;;108.433154499;0.5153206146;60.7;6.0;4.7;24.8;3.8;"{""type"": ""Polygon"", ""coordinates"": [[[55.4575688344, -20.8954031318], [55.4575784462, -20.8954032186], [55.4581491404, -20.8950560693], [55.4583243666, -20.8948408507], [55.4606901458, -20.8919082812], [55.4607200858, -20.891800151], [55.4607801499, -20.8915658257], [55.4609336585, -20.8915943079], [55.4620399952, -20.8924488812], [55.4625313813, -20.8932798506], [55.4653289873, -20.8970267235], [55.4652859467, -20.8974780032], [55.4646226302, -20.8974810783], [55.4639496099, -20.8974930968], [55.4613454644, -20.8974019199], [55.4587981477, -20.8964530521], [55.458031045, -20.8962654665], [55.4578501736, -20.8960922017], [55.4577462895, -20.8959105982], [55.4576898186, -20.8957926557], [55.4575688344, -20.8954031318]]]}";-20.8951898086,55.4614014977;LA REUNION;4;974;LA REUNION;2671.56917826;267.15691782600004;4;974
974161001;Montvert Les Bas;97416;Saint-Pierre;41.306266549;38.7273901809;7621.0;16042.0;27580.0;1.24417154968;2696.0;5770.0;9244.0;12600.0;20172.0;24834.0;31514.0;41098.0;15.2440652819;18.8685381092;0.4412590645;65.2;4.7;9.6;15.4;5.1;"{""type"": ""Polygon"", ""coordinates"": [[[55.5318566011, -21.3130398877], [55.5322285691, -21.3134119564], [55.5319479598, -21.3138766098], [55.5305501453, -21.3153322834], [55.5289787963, -21.3167864259], [55.5275779516, -21.3180568664], [55.5273458863, -21.3186103698], [55.5272664281, -21.3193278052], [55.5288533426, -21.3206695625], [55.5295122925, -21.3220987629], [55.5305771846, -21.3247224338], [55.5320133618, -21.3257195892], [55.5337056193, -21.3271435232], [55.5345661307, -21.3278646427], [55.5351876214, -21.3283849471], [55.5352545638, -21.3284397291], [55.5359719226, -21.3290150648], [55.5378325573, -21.3304810759], [55.5394254468, -21.3317279464], [55.5405160413, -21.3325865341], [55.5415012291, -21.3333809685], [55.5419154537, -21.3339039676], [55.5427932273, -21.3343496877], [55.5437715955, -21.3346556293], [55.5442317064, -21.3345454369], [55.5440277561, -21.3354282846], [55.543823804, -21.3363110415], [55.5438734578, -21.336096122], [55.5437971962, -21.3361740494], [55.5436019318, -21.3364207682], [55.5434354994, -21.3366767699], [55.539807122, -21.3379731482], [55.5379376474, -21.3373878061], [55.5363772767, -21.3377174802], [55.5359682918, -21.3390959823], [55.5358773107, -21.3395197453], [55.5356692043, -21.3400870172], [55.5353737005, -21.3407167586], [55.5351767563, -21.3411305642], [55.5349315167, -21.3415529815], [55.5345342646, -21.341748245], [55.5335682862, -21.3419295113], [55.533375288, -21.3419458928], [55.5331726487, -21.3419621899], [55.5330474065, -21.3419520633], [55.5309579351, -21.3416718465], [55.5281564009, -21.3412498714], [55.525480081, -21.3408424989], [55.5232644562, -21.3406468947], [55.5223393919, -21.3405935961], [55.5214019258, -21.3408156916], [55.5197133802, -21.3409408353], [55.5188294075, -21.3401562023], [55.5181912714, -21.3388949816], [55.5171095047, -21.338126662], [55.515394473, -21.3370546518], [55.5152977949, -21.3370808967], [55.515045777, -21.3372141654], [55.514890437, -21.3373211891], [55.5147833906, -21.3374196064], [55.5146470584, -21.337553897], [55.5145200027, -21.3377244016], [55.5143927648, -21.3379129705], [55.5142946303, -21.3380837306], [55.514186582, -21.3382815021], [55.513636422, -21.3392973694], [55.5134887166, -21.3396031859], [55.5130122117, -21.3409629575], [55.5130014781, -21.3410712589], [55.5129145288, -21.3410885554], [55.5121193368, -21.3415421997], [55.5102787638, -21.3414445922], [55.5073475563, -21.3405062412], [55.504787404, -21.3391104597], [55.503705489, -21.3364631901], [55.5039737407, -21.3341691162], [55.5063342161, -21.3320332985], [55.507262231, -21.3317886188], [55.5077973724, -21.3313055875], [55.5093784635, -21.3291805955], [55.5105669067, -21.3271923903], [55.5113086628, -21.3263324213], [55.5119659074, -21.3256878612], [55.5134888154, -21.3242831457], [55.5142556283, -21.3234783044], [55.5153036941, -21.3221222165], [55.5154013614, -21.3219966161], [55.5155661421, -21.3219077404], [55.5178137633, -21.3208074693], [55.520621163, -21.3196398276], [55.5222220733, -21.3183253192], [55.523920066, -21.3172773093], [55.5253644471, -21.3157520972], [55.5253960706, -21.3154813816], [55.5254947171, -21.3152564191], [55.5258125884, -21.3147985179], [55.5260616316, -21.3144755092], [55.5263154031, -21.3141615746], [55.5265390848, -21.3139648062], [55.5268789752, -21.3137148568], [55.527189497, -21.313509815], [55.5274609214, -21.3133586289], [55.5303529731, -21.3123812494], [55.5309513639, -21.3121342724], [55.5311976214, -21.3123805882], [55.5318566011, -21.3130398877]]]}";-21.3311132449,55.5230806865;LA REUNION;4;974;LA REUNION;2964.36988278;296.436988278;4;974
974080701;Dos d'Ane;97408;La Possession;30.4504504505;49.9709133217;6102.0;12242.0;20456.0;1.17252082993;1422.0;4872.0;7472.0;9880.0;14242.0;17914.0;23078.0;29060.0;20.4360056259;18.5626332498;0.4309580412;74.1;6.3;4.2;12.9;2.5;"{""type"": ""Polygon"", ""coordinates"": [[[55.3633028587, -20.9764372], [55.3643682617, -20.9748666715], [55.3645117217, -20.9749403121], [55.364797463, -20.9751959765], [55.3650736871, -20.9754425163], [55.3651406093, -20.9754792902], [55.3656863994, -20.9748160905], [55.3668853149, -20.9733461867], [55.366894735, -20.9733643429], [55.3673543571, -20.9735494063], [55.367593785, -20.9736420297], [55.371185926, -20.9749681185], [55.3723756287, -20.9752324107], [55.3751823747, -20.9753766299], [55.37630009, -20.9760737907], [55.3777900362, -20.9770364454], [55.3792277572, -20.977492745], [55.3815049546, -20.9781421867], [55.3827690182, -20.9782038731], [55.3868973694, -20.9784327082], [55.3884111537, -20.9778093967], [55.3895376841, -20.9766149576], [55.3919751425, -20.9744248943], [55.3937872972, -20.974044535], [55.3944330507, -20.9739151261], [55.3948857981, -20.9738471278], [55.397918272, -20.9735685457], [55.3991289892, -20.9736702559], [55.3999593759, -20.9742652035], [55.4014083246, -20.9763835031], [55.4014657365, -20.976411141], [55.4015398841, -20.9766737949], [55.4016936855, -20.9793941829], [55.4007068126, -20.9835581818], [55.4000327439, -20.984536451], [55.3997411486, -20.9848227683], [55.3976237826, -20.986753992], [55.3966671346, -20.9871695396], [55.3955373688, -20.9875834505], [55.3943556561, -20.9877096141], [55.3937357313, -20.9878645553], [55.3932437949, -20.9879954094], [55.3913807284, -20.9893144325], [55.3903795427, -20.9900504642], [55.3867574292, -20.9896729323], [55.3837359919, -20.9893416752], [55.3814111038, -20.9890847347], [55.3786249087, -20.9905757638], [55.377175111, -20.9912258737], [55.3759771164, -20.9917157795], [55.3757264738, -20.9917675862], [55.3755427209, -20.9909709344], [55.3754395665, -20.9907260609], [55.3728584346, -20.9870430763], [55.3698293219, -20.9847694242], [55.3673732945, -20.9824289537], [55.364178023, -20.9782070241], [55.3634338507, -20.9767726762], [55.3633028587, -20.9764372]]]}";-20.9818488504,55.3837244204;LA REUNION;4;974;LA REUNION;1739.84046388;173.984046388;4;974
974120501;Langevin;97412;Saint-Joseph;21.19140625;66.1546427339;3558.0;8917.0;15832.0;1.37647190759;0.0;2444.0;4494.0;6886.0;10902.0;13358.0;17750.0;25624.0;;54.069298086;0.4971766851;59.0;8.2;7.3;21.7;3.8;"{""type"": ""Polygon"", ""coordinates"": [[[55.6475437873, -21.3284683312], [55.6475148658, -21.3284680985], [55.6475222711, -21.3287120609], [55.6475453977, -21.3293445873], [55.6476089683, -21.330298126], [55.6478753606, -21.3333174353], [55.6483472425, -21.3361876288], [55.6493529674, -21.3393681653], [55.6497638681, -21.3408258497], [55.6500046205, -21.3419117956], [55.6498849608, -21.3433968327], [55.6498996362, -21.3444267611], [55.6506306225, -21.3459434746], [55.6514249271, -21.3468644875], [55.6544546195, -21.347177853], [55.6563471572, -21.349758408], [55.6575506566, -21.3518548462], [55.6577309622, -21.3537623426], [55.6576647662, -21.3552071632], [55.6576055958, -21.3553512252], [55.6575265646, -21.3555583624], [55.6573652919, -21.3563249149], [55.6572034411, -21.3571546964], [55.657495526, -21.3579068068], [55.6584704859, -21.3599155046], [55.6594827962, -21.3615315414], [55.6608565527, -21.3626400672], [55.6620238307, -21.3647180316], [55.6620330634, -21.3647632723], [55.6621695469, -21.3667246158], [55.6622726328, -21.3702394433], [55.6622606526, -21.3736810848], [55.6621956505, -21.3744664748], [55.6614487412, -21.3749392901], [55.6603585325, -21.3755132458], [55.6589710893, -21.375895117], [55.6577505547, -21.3770100181], [55.657459762, -21.3776987476], [55.6569304057, -21.3794289257], [55.6566971569, -21.3809446707], [55.6570280144, -21.3836137099], [55.6574438166, -21.3836018621], [55.6565691218, -21.383982302], [55.6556944227, -21.384362737], [55.654819622, -21.3847432567], [55.6546150109, -21.3848322207], [55.6537867122, -21.3852950407], [55.6529585048, -21.385757857], [55.6528331541, -21.3858278528], [55.6518694747, -21.385790842], [55.6509057953, -21.385753916], [55.649942214, -21.3857168949], [55.6489785362, -21.3856799579], [55.6480148601, -21.3856429251], [55.6480075321, -21.3856426853], [55.6470515606, -21.3855230537], [55.646095591, -21.3854034167], [55.6451396233, -21.3852837743], [55.6441836575, -21.3851641265], [55.6441351031, -21.385158043], [55.6442516689, -21.3845030724], [55.6443313189, -21.3842327151], [55.6444603542, -21.3838362896], [55.6458796099, -21.379484632], [55.6459685652, -21.3792504821], [55.6460772232, -21.3789713242], [55.6461560355, -21.3787912926], [55.6463035171, -21.3784853477], [55.647720331, -21.3764868448], [55.6482086939, -21.3758177925], [55.6486110637, -21.3740098388], [55.6490676064, -21.3715519151], [55.6491207953, -21.3710103395], [55.6490946, -21.3707120266], [55.6490595074, -21.3703323415], [55.6490042168, -21.3700518612], [55.6489196652, -21.3698072789], [55.6487776689, -21.369517067], [55.6485780627, -21.3691992911], [55.6472778634, -21.3674363387], [55.6456334469, -21.3643065582], [55.6444273392, -21.3612345035], [55.643654271, -21.3593131808], [55.6435978295, -21.3591591572], [55.64356217, -21.3588427004], [55.6434659758, -21.3553392247], [55.6431689426, -21.3507546342], [55.6427543124, -21.3476121776], [55.6418103309, -21.343842136], [55.6403931885, -21.3396301416], [55.6397352445, -21.3383104565], [55.638867153, -21.3357334241], [55.6384830446, -21.3345198366], [55.6382322457, -21.3334879967], [55.6382785624, -21.3326482654], [55.6384251889, -21.3319087141], [55.6384638215, -21.3308566352], [55.6384135348, -21.3295147669], [55.6381473796, -21.328058232], [55.6379423757, -21.3272887313], [55.6364430296, -21.3233708022], [55.63540581, -21.3211344778], [55.6351969868, -21.32078048], [55.6339617232, -21.3175297146], [55.633731682, -21.3134786201], [55.6338482332, -21.3092157956], [55.6328828692, -21.3051971165], [55.6325781012, -21.3047971694], [55.6323793626, -21.3043980837], [55.6320803676, -21.303374877], [55.6319122211, -21.3027953712], [55.6318126343, -21.3020989884], [55.6317750619, -21.3009514388], [55.6318378278, -21.3004189774], [55.631977451, -21.2999142411], [55.6321449021, -21.2995271652], [55.6323208206, -21.2992666258], [55.6327579818, -21.2988998078], [55.6341021632, -21.2984319517], [55.6344980098, -21.2983628967], [55.6353769312, -21.2986952296], [55.6360730159, -21.2989944592], [55.6367003004, -21.2994376636], [55.6383732588, -21.2997036027], [55.6399272367, -21.299156638], [55.6401716918, -21.2987792089], [55.6402195522, -21.2988157294], [55.640793214, -21.2993262367], [55.641079465, -21.2996447191], [55.6447890941, -21.2998101365], [55.6460294565, -21.3012022402], [55.6457558831, -21.3026544251], [55.6451214649, -21.3040359529], [55.6441265778, -21.3058301115], [55.6439987003, -21.3061091177], [55.6438893542, -21.3064695743], [55.6437994516, -21.3068121205], [55.6434985841, -21.3080834105], [55.6434143369, -21.3088596073], [55.6435141474, -21.3095379203], [55.6436347302, -21.3100537989], [55.6440078439, -21.3103639441], [55.6460592352, -21.311627084], [55.646500993, -21.3118113083], [55.6457395607, -21.311796146], [55.645149843, -21.3130289788], [55.6448835259, -21.3136862746], [55.6463069711, -21.3172027136], [55.6475971744, -21.3205374018], [55.6480955658, -21.3229623722], [55.6481587454, -21.3234326192], [55.6480970987, -21.3238476618], [55.6475252513, -21.3283868812], [55.6475437873, -21.3284683312]]]}";-21.3436562734,55.6468889717;LA REUNION;4;974;LA REUNION;3068.3019789;306.83019789;4;974
974070504;Zup-Cite du Stade;97407;Le Port;21.6133942161;71.5560640732;180.0;6686.0;13642.0;2.01346096321;0.0;0.0;945.0;3750.0;9172.0;11712.0;16198.0;21095.0;;;0.580642273;75.0;7.7;2.4;13.5;1.4;"{""type"": ""Polygon"", ""coordinates"": [[[55.3062026116, -20.9338768283], [55.3061833846, -20.9338766375], [55.3056057608, -20.9339431649], [55.3041807234, -20.9341277294], [55.3038434364, -20.9341966391], [55.3034870238, -20.9342563252], [55.3012149449, -20.9362299563], [55.301078418, -20.9364002189], [55.3008645738, -20.9366058425], [55.300787053, -20.9366592669], [55.3006902029, -20.9367215315], [55.3004773771, -20.9368368373], [55.3001826307, -20.9369693922], [55.2996849766, -20.9371902518], [55.2994047514, -20.9373139172], [55.2987711429, -20.9363772295], [55.298771755, -20.9363230393], [55.2988028406, -20.9361246291], [55.2988235982, -20.9359893451], [55.2988559078, -20.9356825544], [55.2988045516, -20.935122013], [55.2987774454, -20.9349681864], [55.298712293, -20.9347778494], [55.2986749612, -20.9346781172], [55.298290399, -20.9338252058], [55.2973898644, -20.9318380552], [55.2972207039, -20.9314931237], [55.2976265049, -20.9313165176], [55.2983992429, -20.9309990458], [55.3000309232, -20.930392048], [55.3004546202, -20.9303330387], [55.3011859413, -20.9302770907], [55.3015606549, -20.9302988857], [55.3017528184, -20.9303098308], [55.3083264805, -20.9305377072], [55.3085912716, -20.9317868539], [55.3087929092, -20.9335231439], [55.3081957559, -20.9336165851], [55.3073869017, -20.9337259898], [55.3071077037, -20.9337593513], [55.3065877617, -20.9338264544], [55.3062026116, -20.9338768283]]]}";-20.9328421639,55.3026218852;LA REUNION;4;974;LA REUNION;2292.33298343;229.23329834299997;4;974
974070102;Centre Ville Ouest;97407;Le Port;40.6936416185;44.8685857322;6244.0;13746.0;24420.0;1.32227557108;402.0;4832.0;7614.0;10820.0;17116.0;21494.0;27500.0;38026.0;94.592039801;29.6096172254;0.4690001894;54.9;4.1;5.7;20.7;14.6;"{""type"": ""Polygon"", ""coordinates"": [[[55.2950965942, -20.9399265405], [55.2948154401, -20.9401314829], [55.2938043916, -20.9411104558], [55.2923487309, -20.9422927237], [55.2920697204, -20.9423079958], [55.2919543526, -20.9423068407], [55.2914444431, -20.9406397176], [55.2883145325, -20.9402380017], [55.2877001717, -20.9401505423], [55.2877101964, -20.9401145121], [55.2890893504, -20.9370437744], [55.2900725635, -20.9327494585], [55.2903126926, -20.9327699299], [55.2903114624, -20.93287831], [55.2907391446, -20.9333161642], [55.2917569365, -20.9334347485], [55.2921507794, -20.9334657888], [55.2944388776, -20.9326305652], [55.2946803369, -20.9325336184], [55.2949632172, -20.9330242119], [55.2954962559, -20.9339237765], [55.2959167998, -20.9345693], [55.296572409, -20.9386586366], [55.2964075443, -20.9387834485], [55.2961162692, -20.9390334558], [55.2953782589, -20.9396764391], [55.2950965942, -20.9399265405]]]}";-20.9372289248,55.2924838747;LA REUNION;4;974;LA REUNION;2182.11438441;218.211438441;4;974
974150201;l'Etang;97415;Saint-Paul;36.8421052632;48.8314045836;5480.0;12448.0;21736.0;1.3059125964;658.0;3846.0;6862.0;9780.0;15820.0;19462.0;24750.0;35674.0;54.2158054711;35.0408711452;0.4716387309;67.4;5.0;3.4;18.4;5.8;"{""type"": ""Polygon"", ""coordinates"": [[[55.2815952247, -20.9850615196], [55.281548949, -20.9853065594], [55.2819272954, -20.9855267081], [55.2825737376, -20.9857680768], [55.2873480132, -20.9888059623], [55.2874868408, -20.9888615544], [55.287778098, -20.9890451362], [55.2888379646, -20.9897242062], [55.2885739826, -20.990100924], [55.2884758566, -20.9902715579], [55.2880730124, -20.9910172172], [55.2878958889, -20.9913677091], [55.2878539191, -20.9916743968], [55.2878516535, -20.991873092], [55.2878888863, -20.9919818581], [55.2873234382, -20.9943336887], [55.286232104, -20.9964092434], [55.2845423008, -20.9995084769], [55.2837785992, -21.0006840507], [55.2833875801, -21.0003910637], [55.2829101071, -21.0000881711], [55.2820886763, -20.9995830885], [55.2792515103, -20.997874365], [55.2785825959, -20.9974918454], [55.2785116112, -20.9976427849], [55.2786535814, -20.9973408156], [55.2790210569, -20.9965061251], [55.2793290748, -20.995806683], [55.2796061866, -20.9949418117], [55.2797629937, -20.9944525644], [55.279908673, -20.9939102734], [55.2801200785, -20.9930291104], [55.2803314801, -20.9921480372], [55.2805369204, -20.991291743], [55.2806468383, -20.9903944692], [55.2807554744, -20.9895082021], [55.2809233912, -20.9886188299], [55.2810914007, -20.9877295486], [55.2812593127, -20.9868401755], [55.2814272213, -20.9859508925], [55.2815952247, -20.9850615196]]]}";-20.9930624677,55.2835287732;LA REUNION;4;974;LA REUNION;2274.76308837;227.47630883699998;4;974
974110704;Bas du Moufia;97411;Saint-Denis;24.4143033292;66.404494382;1530.0;8184.0;15776.0;1.74071358749;0.0;190.0;2810.0;5488.0;10984.0;13601.0;18444.0;26976.0;;8906.26213018;0.5791747923;58.2;7.3;10.7;17.2;6.6;"{""type"": ""Polygon"", ""coordinates"": [[[55.4920542033, -20.9007244266], [55.4920904859, -20.9009415485], [55.491647869, -20.9009828089], [55.4905415518, -20.9010633733], [55.4893016566, -20.9010433822], [55.4888788064, -20.9010306098], [55.4886259701, -20.9003599024], [55.4890573603, -20.8975994978], [55.4892888362, -20.8965627033], [55.4893997217, -20.8960487795], [55.4895106966, -20.8955258231], [55.4898269868, -20.8956189522], [55.4913028024, -20.8960746236], [55.4920600733, -20.8962890754], [55.4920186469, -20.8965868124], [55.4917257675, -20.8989600138], [55.4918183683, -20.899313134], [55.4920181916, -20.9004802068], [55.4920542033, -20.9007244266]]]}";-20.898566284,55.4904006718;LA REUNION;4;974;LA REUNION;1722.99739745;172.299739745;4;974
974120103;La Cayenne-Manapany;97412;Saint-Joseph;41.3868613139;41.3642960813;7058.0;15134.0;26314.0;1.27236685609;1258.0;5390.0;8916.0;11740.0;19404.0;23462.0;30600.0;41468.0;32.9634340223;25.5936460156;0.4612757552;59.7;3.6;10.0;19.6;7.1;"{""type"": ""Polygon"", ""coordinates"": [[[55.6124134838, -21.3865951703], [55.6114569605, -21.3867112812], [55.6113697669, -21.3867218509], [55.6104086214, -21.3867961838], [55.6094473788, -21.3868705104], [55.6090069574, -21.3869046175], [55.6081464364, -21.3864966727], [55.6072860169, -21.3860887246], [55.6064255067, -21.3856806812], [55.6055650006, -21.3852727239], [55.6052622596, -21.3851291977], [55.604522793, -21.3845493452], [55.6037833322, -21.3839694898], [55.6030438783, -21.383389541], [55.6023044293, -21.3828096795], [55.6015648898, -21.3822298143], [55.6008254526, -21.3816499469], [55.6005655411, -21.3814460665], [55.5997844535, -21.3809162529], [55.5990033725, -21.3803863456], [55.5982222963, -21.3798565253], [55.5974413232, -21.3793266121], [55.5966602586, -21.3787967851], [55.5958791997, -21.3782669547], [55.5950981473, -21.3777370306], [55.5943170999, -21.3772071935], [55.593536059, -21.3766772626], [55.5928890763, -21.3762383334], [55.5920234614, -21.3758400235], [55.5911579469, -21.3754418005], [55.5902923418, -21.3750434822], [55.5894268381, -21.3746451605], [55.5885612419, -21.3742469241], [55.5876957479, -21.3738485939], [55.5868301624, -21.3734502587], [55.585964581, -21.3730520095], [55.5850991017, -21.3726536667], [55.5845048674, -21.3723801884], [55.5835548937, -21.3725354933], [55.5833960015, -21.3725614323], [55.583106681, -21.3725616998], [55.5831060562, -21.3724261964], [55.583303321, -21.3717398022], [55.5835540621, -21.3708675943], [55.5838047035, -21.3699953849], [55.584055439, -21.3691230854], [55.5843060738, -21.3682508748], [55.5845568018, -21.3673786643], [55.5848074302, -21.3665064524], [55.5850581525, -21.3656341504], [55.5853087743, -21.3647619373], [55.5855594892, -21.3638897243], [55.5857115314, -21.3637425895], [55.5863820924, -21.3630934189], [55.5879255549, -21.364436281], [55.5887481578, -21.3651387576], [55.5893317766, -21.3656224245], [55.5920354242, -21.3662684175], [55.5951442006, -21.3670787318], [55.598662459, -21.3680943928], [55.6010763119, -21.3688010569], [55.6025698417, -21.3691055442], [55.6041568434, -21.3693777341], [55.6050846576, -21.3696745127], [55.608423413, -21.3709939883], [55.6104981512, -21.3718783743], [55.6106705358, -21.3720062676], [55.6106800938, -21.37201538], [55.6111492038, -21.3723805945], [55.6112740549, -21.3724358274], [55.6113995876, -21.3724187996], [55.6119309885, -21.3723147964], [55.6119405466, -21.3723239087], [55.611662359, -21.3731888033], [55.6114725767, -21.3738827963], [55.6114125868, -21.374108132], [55.6113756481, -21.3749569553], [55.6113805202, -21.3754628597], [55.61140289, -21.3761586078], [55.6115166684, -21.3773880761], [55.6120213599, -21.3811410646], [55.61256846, -21.3834671436], [55.6124905699, -21.3864086385], [55.6124134838, -21.3865951703]]]}";-21.374753787,55.5996613272;LA REUNION;4;974;LA REUNION;3646.85510347;364.685510347;4;974
974160604;Les Assises-Trois Mares;97416;Saint-Pierre;29.3277310924;58.1992661586;4236.0;9842.0;17906.0;1.38894533631;0.0;2944.0;5434.0;7656.0;12614.0;15604.0;20662.0;29270.0;;47.7402764581;0.5003709251;65.4;7.2;6.5;16.3;4.6;"{""type"": ""Polygon"", ""coordinates"": [[[55.4659560104, -21.2867308208], [55.4658684339, -21.2868113193], [55.4649106072, -21.2876291022], [55.4618913371, -21.2911198686], [55.4615201386, -21.2915952212], [55.4610911134, -21.2920700442], [55.4590831903, -21.2932982164], [55.4590353797, -21.2932616471], [55.4567363906, -21.2914385182], [55.45457304, -21.2895533754], [55.454104974, -21.2891516299], [55.4541247205, -21.2891066467], [55.4554934145, -21.2860252584], [55.4555130134, -21.2860220056], [55.4563803598, -21.2857508433], [55.4567198397, -21.2855812462], [55.4575703757, -21.2851564541], [55.4584208116, -21.2847315662], [55.4592713382, -21.2843067649], [55.4600904287, -21.2838553856], [55.4603779952, -21.2835613741], [55.461029109, -21.2828954574], [55.4616802168, -21.2822295377], [55.4617619746, -21.2821153857], [55.4622991649, -21.2813655001], [55.4628362541, -21.2806155213], [55.4633734333, -21.2798656316], [55.4639106077, -21.2791156494], [55.4644476793, -21.2783657546], [55.4649848426, -21.2776157682], [55.4655219993, -21.2768658701], [55.466059055, -21.2761158786], [55.466559139, -21.2754177589], [55.4680139178, -21.2760093781], [55.4682541718, -21.276074794], [55.4710439442, -21.2777648286], [55.4738205517, -21.2811295944], [55.4738491823, -21.2811569528], [55.4736253945, -21.2813626827], [55.4734603587, -21.2814786153], [55.4703212659, -21.2840064558], [55.468133792, -21.284907929], [55.4677189841, -21.2844796058], [55.4669347948, -21.2843550389], [55.4651450187, -21.2859375634], [55.465135288, -21.2859465076], [55.4659560104, -21.2867308208]]]}";-21.2843037723,55.4637728022;LA REUNION;4;974;LA REUNION;3511.89158436;351.18915843599996;4;974
974160101;Centre Ville Est-La Mairie;97416;Saint-Pierre;42.9230769231;47.9683195592;4764.0;12818.0;25398.0;1.60976751443;0.0;3264.0;6804.0;9474.0;17168.0;22258.0;29360.0;42300.0;;81.215083379;0.5390882385;53.9;4.4;9.7;17.8;14.2;"{""type"": ""Polygon"", ""coordinates"": [[[55.4775401784, -21.3462557951], [55.4765972211, -21.3460674908], [55.4756956405, -21.3458875059], [55.4747724288, -21.3456271075], [55.4738492197, -21.3453667946], [55.4729260151, -21.3451063865], [55.4720028131, -21.3448460638], [55.4717160295, -21.3445334457], [55.4718434392, -21.343682802], [55.4726641213, -21.3435728377], [55.4728378423, -21.3435563512], [55.4735384192, -21.342009058], [55.4743418336, -21.3398394235], [55.4748440922, -21.3383535521], [55.4754861588, -21.336399235], [55.4757447403, -21.3356337823], [55.476382987, -21.3335800631], [55.4785936985, -21.3342323965], [55.4796787579, -21.3346577314], [55.4807110645, -21.3355251966], [55.4817294017, -21.3358776521], [55.4817763947, -21.3359955049], [55.4818037353, -21.336149312], [55.4818199482, -21.3364475455], [55.4817600608, -21.3366457292], [55.4816806136, -21.3368708349], [55.4816122942, -21.336951514], [55.4815821644, -21.33706867], [55.4815328466, -21.3371766196], [55.4800112202, -21.3398185448], [55.4795369264, -21.3409343368], [55.4794377262, -21.3412044269], [55.4790192761, -21.3437756557], [55.4784831393, -21.3464440038], [55.4775401784, -21.3462557951]]]}";-21.3402415208,55.4770620404;LA REUNION;4;974;LA REUNION;2383.8313136;238.38313136000002;4;974
974160803;l'Asile-Zac Ocean Indien;97416;Saint-Pierre;21.446179129;63.3150517977;2316.0;8730.0;16856.0;1.66552119129;0.0;1002.0;3664.0;6272.0;11048.0;14716.0;19486.0;30818.0;;545.295765403;0.5821951685;67.8;6.2;5.9;15.9;4.2;"{""type"": ""Polygon"", ""coordinates"": [[[55.4941673098, -21.343360478], [55.493252352, -21.3432619446], [55.4921538276, -21.3450857804], [55.4913102871, -21.3464873486], [55.4909763899, -21.3470805246], [55.4896080972, -21.3469959629], [55.4892709375, -21.346965832], [55.4891264141, -21.3469554991], [55.4888099255, -21.3467900589], [55.4886866288, -21.3465902247], [55.4885729735, -21.3463904771], [55.4884974196, -21.3462362371], [55.4878431277, -21.346103887], [55.4871371101, -21.3463143206], [55.4870306882, -21.3463494939], [55.4868463965, -21.3464562292], [55.4867879941, -21.3465099008], [55.4867990258, -21.3463745059], [55.4867308905, -21.3450279829], [55.4858522761, -21.3437373874], [55.4848807545, -21.3416375013], [55.4843338082, -21.3399750225], [55.4833279657, -21.3388729596], [55.4822693017, -21.3377523484], [55.4815821644, -21.33706867], [55.4816122942, -21.336951514], [55.4816806136, -21.3368708349], [55.4817600608, -21.3366457292], [55.4818199482, -21.3364475455], [55.4818037353, -21.336149312], [55.4817763947, -21.3359955049], [55.4817294017, -21.3358776521], [55.4817200403, -21.3358504687], [55.4826540075, -21.3331580537], [55.4826931254, -21.3331042092], [55.4827615352, -21.3330144973], [55.4846840249, -21.3298161103], [55.4847920118, -21.3296273917], [55.485406185, -21.329903916], [55.485444003, -21.3299765204], [55.4854428905, -21.3300849059], [55.4853934855, -21.3302018892], [55.485314326, -21.3303999009], [55.4852740044, -21.3305711638], [55.4852721499, -21.3307518062], [55.4853361991, -21.3310866029], [55.485382823, -21.3312405833], [55.4857214279, -21.3320656336], [55.4860909958, -21.3326922372], [55.4862616451, -21.332973796], [55.4877349419, -21.3350285092], [55.4886980611, -21.3360669315], [55.490530357, -21.3369641149], [55.4921723596, -21.3376156817], [55.4935745179, -21.3381521707], [55.4959175149, -21.340029438], [55.4953105895, -21.3418712478], [55.4941673098, -21.343360478]]]}";-21.3394882277,55.4882160058;LA REUNION;4;974;LA REUNION;2735.77547343;273.577547343;4;974
